Timestamp,Left Pupil X,Left Pupil Y,Right Pupil X,Right Pupil Y,Blinking,Looking Center,Looking Left,Looking Right
"2024-06-08 18:46:08,370",326,216,429,209,0,0,1,0
"2024-06-08 18:46:08,437",327,216,429,209,0,1,0,0
"2024-06-08 18:46:08,504",327,216,427,210,0,1,0,0
"2024-06-08 18:46:08,570",327,216,429,210,0,1,0,0
"2024-06-08 18:46:08,637",328,216,430,209,0,0,1,0
"2024-06-08 18:46:08,703",328,215,428,209,0,0,1,0
"2024-06-08 18:46:08,770",328,215,428,210,1,0,0,0
"2024-06-08 18:46:08,837",327,215,427,211,0,1,0,0
"2024-06-08 18:46:08,903",326,215,427,211,1,0,0,0
"2024-06-08 18:46:08,970",326,215,427,211,0,1,0,0
"2024-06-08 18:46:09,037",327,216,428,211,0,0,1,0
"2024-06-08 18:46:09,104",327,217,428,212,0,0,1,0
"2024-06-08 18:46:09,170",326,217,427,211,0,0,1,0
"2024-06-08 18:46:09,237",326,217,428,212,0,0,1,0
"2024-06-08 18:46:09,303",326,217,428,212,0,1,0,0
"2024-06-08 18:46:09,370",327,217,428,211,0,0,1,0
"2024-06-08 18:46:09,437",327,216,430,209,1,0,0,0
"2024-06-08 18:46:09,503",327,216,429,211,0,1,0,0
"2024-06-08 18:46:09,571",327,216,428,211,0,0,1,0
"2024-06-08 18:46:09,636",326,216,427,210,0,1,0,0
"2024-06-08 18:46:09,703",326,215,427,210,1,0,0,0
"2024-06-08 18:46:09,770",325,215,426,209,0,0,1,0
"2024-06-08 18:46:09,837",325,215,423,209,0,0,1,0
"2024-06-08 18:46:09,903",324,214,426,208,0,0,1,0
"2024-06-08 18:46:09,970",324,214,424,208,0,0,1,0
"2024-06-08 18:46:10,037",324,214,422,207,0,1,0,0
"2024-06-08 18:46:10,103",324,213,424,206,0,0,1,0
"2024-06-08 18:46:10,170",324,213,424,206,0,0,1,0
"2024-06-08 18:46:10,236",325,212,424,207,0,0,1,0
"2024-06-08 18:46:10,303",325,213,423,208,0,0,1,0
"2024-06-08 18:46:10,370",326,212,426,208,0,0,1,0
"2024-06-08 18:46:10,436",328,211,428,206,0,0,1,0
"2024-06-08 18:46:10,503",330,210,429,206,0,0,1,0
"2024-06-08 18:46:10,569",332,210,431,203,0,0,1,0
"2024-06-08 18:46:10,636",334,209,431,204,0,0,1,0
"2024-06-08 18:46:10,702",334,208,433,201,0,0,1,0
"2024-06-08 18:46:10,769",334,208,433,201,1,0,0,0
"2024-06-08 18:46:10,836",335,207,430,203,0,0,1,0
"2024-06-08 18:46:10,903",336,207,431,202,1,0,0,0
"2024-06-08 18:46:10,969",335,206,430,201,0,1,0,0
"2024-06-08 18:46:11,036",,,,,0,0,0,0
"2024-06-08 18:46:11,103",,,,,0,0,0,0
"2024-06-08 18:46:11,169",,,,,0,0,0,0
"2024-06-08 18:46:11,236",319,200,418,192,1,0,0,0
"2024-06-08 18:46:11,302",,,,,0,0,0,0
"2024-06-08 18:46:11,369",,,,,0,0,0,0
"2024-06-08 18:46:11,436",,,,,0,0,0,0
"2024-06-08 18:46:11,502",,,,,0,0,0,0
"2024-06-08 18:46:11,569",,,,,0,0,0,0
"2024-06-08 18:46:11,635",,,,,0,0,0,0
"2024-06-08 18:46:11,702",,,,,0,0,0,0
"2024-06-08 18:46:11,769",,,,,0,0,0,0
"2024-06-08 18:46:11,836",293,176,383,168,0,1,0,0
"2024-06-08 18:46:11,903",,,,,0,0,0,0
"2024-06-08 18:46:11,969",,,,,0,0,0,0
"2024-06-08 18:46:12,035",,,,,0,0,0,0
"2024-06-08 18:46:12,100",,,,,0,0,0,0
"2024-06-08 18:46:12,169",,,,,0,0,0,0
"2024-06-08 18:46:12,235",,,,,0,0,0,0
"2024-06-08 18:46:12,302",,,,,0,0,0,0
"2024-06-08 18:46:12,369",,,,,0,0,0,0
"2024-06-08 18:46:12,435",,,,,0,0,0,0
"2024-06-08 18:46:12,502",,,,,0,0,0,0
"2024-06-08 18:46:12,569",,,,,0,0,0,0
"2024-06-08 18:46:12,635",,,,,0,0,0,0
"2024-06-08 18:46:12,701",,,,,0,0,0,0
"2024-06-08 18:46:12,769",,,,,0,0,0,0
"2024-06-08 18:46:12,836",,,,,0,0,0,0
"2024-06-08 18:46:12,902",,,,,0,0,0,0
"2024-06-08 18:46:12,969",,,,,0,0,0,0
"2024-06-08 18:46:13,035",,,,,0,0,0,0
"2024-06-08 18:46:13,102",,,,,0,0,0,0
"2024-06-08 18:46:13,169",,,,,0,0,0,0
"2024-06-08 18:46:13,235",,,,,0,0,0,0
"2024-06-08 18:46:13,302",,,,,0,0,0,0
"2024-06-08 18:46:13,368",,,,,0,0,0,0
"2024-06-08 18:46:13,435",,,,,0,0,0,0
"2024-06-08 18:46:13,502",,,,,0,0,0,0
"2024-06-08 18:46:13,568",,,,,0,0,0,0
"2024-06-08 18:46:13,635",,,,,0,0,0,0
"2024-06-08 18:46:13,701",,,,,0,0,0,0
"2024-06-08 18:46:13,769",,,,,0,0,0,0
"2024-06-08 18:46:13,834",,,,,0,0,0,0
"2024-06-08 18:46:13,899",,,,,0,0,0,0
"2024-06-08 18:46:13,966",,,,,0,0,0,0
"2024-06-08 18:46:14,033",,,,,0,0,0,0
"2024-06-08 18:46:14,099",,,,,0,0,0,0
"2024-06-08 18:46:14,166",,,,,0,0,0,0
"2024-06-08 18:46:14,234",,,,,0,0,0,0
"2024-06-08 18:46:14,300",,,,,0,0,0,0
"2024-06-08 18:46:14,366",,,,,0,0,0,0
"2024-06-08 18:46:14,433",,,,,0,0,0,0
"2024-06-08 18:46:14,500",,,,,0,0,0,0
"2024-06-08 18:46:14,566",,,,,0,0,0,0
"2024-06-08 18:46:14,633",,,,,0,0,0,0
"2024-06-08 18:46:14,700",,,,,0,0,0,0
"2024-06-08 18:46:14,766",,,,,0,0,0,0
"2024-06-08 18:46:14,833",,,,,0,0,0,0
"2024-06-08 18:46:14,899",,,,,0,0,0,0
"2024-06-08 18:46:14,967",,,,,0,0,0,0
"2024-06-08 18:46:15,032",,,,,0,0,0,0
"2024-06-08 18:46:15,100",,,,,0,0,0,0
"2024-06-08 18:46:15,166",,,,,0,0,0,0
"2024-06-08 18:46:15,233",,,,,0,0,0,0
"2024-06-08 18:46:15,300",,,,,0,0,0,0
"2024-06-08 18:46:15,366",,,,,0,0,0,0
"2024-06-08 18:46:15,433",,,,,0,0,0,0
"2024-06-08 18:46:15,499",,,,,0,0,0,0
"2024-06-08 18:46:15,566",,,,,0,0,0,0
"2024-06-08 18:46:15,633",,,,,0,0,0,0
"2024-06-08 18:46:15,698",,,,,0,0,0,0
"2024-06-08 18:46:15,766",,,,,0,0,0,0
"2024-06-08 18:46:15,833",,,,,0,0,0,0
"2024-06-08 18:46:15,899",,,,,0,0,0,0
"2024-06-08 18:46:15,966",,,,,0,0,0,0
"2024-06-08 18:46:16,032",,,,,0,0,0,0
"2024-06-08 18:46:16,100",,,,,0,0,0,0
"2024-06-08 18:46:16,166",,,,,0,0,0,0
"2024-06-08 18:46:16,232",,,,,0,0,0,0
"2024-06-08 18:46:16,299",,,,,0,0,0,0
"2024-06-08 18:46:16,366",,,,,0,0,0,0
"2024-06-08 18:46:16,433",,,,,0,0,0,0
"2024-06-08 18:46:16,499",,,,,0,0,0,0
"2024-06-08 18:46:16,566",,,,,0,0,0,0
"2024-06-08 18:46:16,632",,,,,0,0,0,0
"2024-06-08 18:46:16,698",,,,,0,0,0,0
"2024-06-08 18:46:16,766",,,,,0,0,0,0
"2024-06-08 18:46:16,832",,,,,0,0,0,0
"2024-06-08 18:46:16,901",290,232,347,217,0,0,1,0
"2024-06-08 18:46:16,967",284,225,355,216,0,1,0,0
"2024-06-08 18:46:17,035",293,219,367,213,0,1,0,0
"2024-06-08 18:46:17,098",,,,,0,0,0,0
"2024-06-08 18:46:17,167",315,206,391,205,0,1,0,0
"2024-06-08 18:46:17,234",328,204,401,205,1,0,0,0
"2024-06-08 18:46:17,302",338,202,417,202,1,0,0,0
"2024-06-08 18:46:17,366",344,200,420,203,1,0,0,0
"2024-06-08 18:46:17,434",346,199,424,201,0,0,1,0
"2024-06-08 18:46:17,501",348,199,424,200,1,0,0,0
"2024-06-08 18:46:17,567",,,,,0,0,0,0
"2024-06-08 18:46:17,634",,,,,0,0,0,0
"2024-06-08 18:46:17,699",,,,,0,0,0,0
"2024-06-08 18:46:17,767",,,,,0,0,0,0
"2024-06-08 18:46:17,833",,,,,0,0,0,0
"2024-06-08 18:46:17,901",,,,,0,0,0,0
"2024-06-08 18:46:17,967",,,,,0,0,0,0
"2024-06-08 18:46:18,034",,,,,0,0,0,0
"2024-06-08 18:46:18,100",,,,,0,0,0,0
"2024-06-08 18:46:18,162",,,,,0,0,0,0
"2024-06-08 18:46:18,202",,,,,0,0,0,0
"2024-06-08 18:46:18,264",,,,,0,0,0,0
"2024-06-08 18:46:18,333",,,,,0,0,0,0
"2024-06-08 18:46:18,399",,,,,0,0,0,0
"2024-06-08 18:46:18,467",,,,,0,0,0,0
"2024-06-08 18:46:18,532",,,,,0,0,0,0
"2024-06-08 18:46:18,600",,,,,0,0,0,0
"2024-06-08 18:46:18,665",,,,,0,0,0,0
"2024-06-08 18:46:18,738",,,,,0,0,0,0
"2024-06-08 18:46:18,797",,,,,0,0,0,0
"2024-06-08 18:46:18,864",,,,,0,0,0,0
"2024-06-08 18:46:18,929",,,,,0,0,0,0
"2024-06-08 18:46:18,995",,,,,0,0,0,0
"2024-06-08 18:46:19,030",,,,,0,0,0,0
"2024-06-08 18:46:19,101",,,,,0,0,0,0
"2024-06-08 18:46:19,167",,,,,0,0,0,0
"2024-06-08 18:46:19,230",,,,,0,0,0,0
"2024-06-08 18:46:19,297",,,,,0,0,0,0
"2024-06-08 18:46:19,365",,,,,0,0,0,0
"2024-06-08 18:46:19,430",,,,,0,0,0,0
"2024-06-08 18:46:19,497",,,,,0,0,0,0
"2024-06-08 18:46:19,564",,,,,0,0,0,0
"2024-06-08 18:46:19,630",,,,,0,0,0,0
"2024-06-08 18:46:19,696",,,,,0,0,0,0
"2024-06-08 18:46:19,764",,,,,0,0,0,0
"2024-06-08 18:46:19,831",,,,,0,0,0,0
"2024-06-08 18:46:19,897",,,,,0,0,0,0
"2024-06-08 18:46:19,964",,,,,0,0,0,0
"2024-06-08 18:46:20,030",,,,,0,0,0,0
"2024-06-08 18:46:20,097",,,,,0,0,0,0
"2024-06-08 18:46:20,164",,,,,0,0,0,0
"2024-06-08 18:46:20,230",,,,,0,0,0,0
"2024-06-08 18:46:20,297",,,,,0,0,0,0
"2024-06-08 18:46:20,364",,,,,0,0,0,0
"2024-06-08 18:46:20,430",,,,,0,0,0,0
"2024-06-08 18:46:20,497",,,,,0,0,0,0
"2024-06-08 18:46:20,564",,,,,0,0,0,0
"2024-06-08 18:46:20,630",,,,,0,0,0,0
"2024-06-08 18:46:20,696",,,,,0,0,0,0
"2024-06-08 18:46:20,765",371,195,449,195,0,1,0,0
"2024-06-08 18:46:20,831",367,193,447,194,1,0,0,0
"2024-06-08 18:46:20,895",,,,,0,0,0,0
"2024-06-08 18:46:20,962",362,193,445,191,1,0,0,0
"2024-06-08 18:46:21,031",357,194,439,191,1,0,0,0
"2024-06-08 18:46:21,098",,,,,0,0,0,0
"2024-06-08 18:46:21,164",350,190,429,188,0,1,0,0
"2024-06-08 18:46:21,231",344,191,425,186,1,0,0,0
"2024-06-08 18:46:21,298",339,193,420,185,1,0,0,0
"2024-06-08 18:46:21,363",,,,,0,0,0,0
"2024-06-08 18:46:21,431",,,,,0,0,0,0
"2024-06-08 18:46:21,498",336,196,416,189,1,0,0,0
"2024-06-08 18:46:21,565",335,197,416,189,1,0,0,0
"2024-06-08 18:46:21,632",336,197,417,190,1,0,0,0
"2024-06-08 18:46:21,697",338,200,417,192,1,0,0,0
"2024-06-08 18:46:21,764",339,200,420,193,1,0,0,0
"2024-06-08 18:46:21,831",341,202,423,195,1,0,0,0
"2024-06-08 18:46:21,893",342,203,425,196,1,0,0,0
"2024-06-08 18:46:21,929",342,204,426,197,1,0,0,0
"2024-06-08 18:46:21,998",,,,,0,0,0,0
"2024-06-08 18:46:22,065",346,205,425,199,1,0,0,0
"2024-06-08 18:46:22,129",344,206,427,200,1,0,0,0
"2024-06-08 18:46:22,197",344,207,426,200,1,0,0,0
"2024-06-08 18:46:22,264",343,207,427,202,0,1,0,0
"2024-06-08 18:46:22,331",343,208,424,203,0,1,0,0
"2024-06-08 18:46:22,394",,,,,0,0,0,0
"2024-06-08 18:46:22,426",,,,,0,0,0,0
"2024-06-08 18:46:22,459",,,,,0,0,0,0
"2024-06-08 18:46:22,492",,,,,0,0,0,0
"2024-06-08 18:46:22,525",,,,,0,0,0,0
"2024-06-08 18:46:22,559",,,,,0,0,0,0
"2024-06-08 18:46:22,592",,,,,0,0,0,0
"2024-06-08 18:46:22,626",,,,,0,0,0,0
"2024-06-08 18:46:22,694",,,,,0,0,0,0
"2024-06-08 18:46:22,762",,,,,0,0,0,0
"2024-06-08 18:46:22,828",,,,,0,0,0,0
"2024-06-08 18:46:22,895",,,,,0,0,0,0
"2024-06-08 18:46:22,962",,,,,0,0,0,0
"2024-06-08 18:46:23,028",,,,,0,0,0,0
"2024-06-08 18:46:23,096",,,,,0,0,0,0
"2024-06-08 18:46:23,161",,,,,0,0,0,0
"2024-06-08 18:46:23,228",,,,,0,0,0,0
"2024-06-08 18:46:23,294",,,,,0,0,0,0
"2024-06-08 18:46:23,361",,,,,0,0,0,0
"2024-06-08 18:46:23,429",,,,,0,0,0,0
"2024-06-08 18:46:23,494",,,,,0,0,0,0
"2024-06-08 18:46:23,562",,,,,0,0,0,0
"2024-06-08 18:46:23,628",,,,,0,0,0,0
"2024-06-08 18:46:23,694",,,,,0,0,0,0
"2024-06-08 18:46:23,762",,,,,0,0,0,0
"2024-06-08 18:46:23,827",,,,,0,0,0,0
"2024-06-08 18:46:23,894",,,,,0,0,0,0
"2024-06-08 18:46:23,961",,,,,0,0,0,0
"2024-06-08 18:46:24,027",,,,,0,0,0,0
"2024-06-08 18:46:24,094",,,,,0,0,0,0
"2024-06-08 18:46:24,161",,,,,0,0,0,0
"2024-06-08 18:46:24,227",,,,,0,0,0,0
"2024-06-08 18:46:24,293",,,,,0,0,0,0
"2024-06-08 18:46:24,362",,,,,0,0,0,0
"2024-06-08 18:46:24,427",,,,,0,0,0,0
"2024-06-08 18:46:24,494",,,,,0,0,0,0
"2024-06-08 18:46:24,564",345,194,425,191,0,1,0,0
"2024-06-08 18:46:24,630",345,191,427,190,1,0,0,0
"2024-06-08 18:46:24,696",,,,,0,0,0,0
"2024-06-08 18:46:24,763",344,187,422,184,1,0,0,0
"2024-06-08 18:46:24,830",344,186,426,186,0,1,0,0
"2024-06-08 18:46:24,896",,,,,0,0,0,0
"2024-06-08 18:46:24,964",342,186,430,189,0,0,1,0
"2024-06-08 18:46:25,029",,,,,0,0,0,0
"2024-06-08 18:46:25,096",,,,,0,0,0,0
"2024-06-08 18:46:25,164",,,,,0,0,0,0
"2024-06-08 18:46:25,229",,,,,0,0,0,0
"2024-06-08 18:46:25,297",334,197,414,196,0,1,0,0
"2024-06-08 18:46:25,362",,,,,0,0,0,0
"2024-06-08 18:46:25,427",,,,,0,0,0,0
"2024-06-08 18:46:25,493",,,,,0,0,0,0
"2024-06-08 18:46:25,563",332,211,419,210,0,0,1,0
"2024-06-08 18:46:25,630",334,217,422,217,1,0,0,0
"2024-06-08 18:46:25,696",338,222,426,223,0,0,1,0
"2024-06-08 18:46:25,762",343,225,432,227,1,0,0,0
"2024-06-08 18:46:25,827",,,,,0,0,0,0
"2024-06-08 18:46:25,895",,,,,0,0,0,0
"2024-06-08 18:46:25,960",,,,,0,0,0,0
"2024-06-08 18:46:26,027",,,,,0,0,0,0
"2024-06-08 18:46:26,093",,,,,0,0,0,0
"2024-06-08 18:46:26,163",352,228,440,238,0,0,1,0
"2024-06-08 18:46:26,228",349,228,440,236,0,0,1,0
"2024-06-08 18:46:26,296",349,228,438,235,0,0,1,0
"2024-06-08 18:46:26,363",348,229,438,237,0,0,1,0
"2024-06-08 18:46:26,430",348,229,438,239,0,0,1,0
"2024-06-08 18:46:26,496",348,229,438,237,0,0,1,0
"2024-06-08 18:46:26,562",347,228,439,234,0,0,1,0
"2024-06-08 18:46:26,629",346,227,435,235,1,0,0,0
"2024-06-08 18:46:26,695",,,,,0,0,0,0
"2024-06-08 18:46:26,762",342,224,432,227,1,0,0,0
"2024-06-08 18:46:26,830",341,223,431,223,0,1,0,0
"2024-06-08 18:46:26,896",338,219,429,220,1,0,0,0
"2024-06-08 18:46:26,962",340,216,429,216,1,0,0,0
"2024-06-08 18:46:27,028",337,212,428,210,0,1,0,0
"2024-06-08 18:46:27,092",339,210,423,207,0,1,0,0
"2024-06-08 18:46:27,162",,,,,0,0,0,0
"2024-06-08 18:46:27,229",336,205,424,204,0,0,1,0
"2024-06-08 18:46:27,295",,,,,0,0,0,0
"2024-06-08 18:46:27,361",,,,,0,0,0,0
"2024-06-08 18:46:27,429",,,,,0,0,0,0
"2024-06-08 18:46:27,498",,,,,0,0,0,0
"2024-06-08 18:46:27,562",,,,,0,0,0,0
"2024-06-08 18:46:27,625",,,,,0,0,0,0
"2024-06-08 18:46:27,694",,,,,0,0,0,0
"2024-06-08 18:46:27,761",,,,,0,0,0,0
"2024-06-08 18:46:27,829",,,,,0,0,0,0
"2024-06-08 18:46:27,896",,,,,0,0,0,0
"2024-06-08 18:46:27,960",,,,,0,0,0,0
"2024-06-08 18:46:28,027",,,,,0,0,0,0
"2024-06-08 18:46:28,094",,,,,0,0,0,0
"2024-06-08 18:46:28,161",,,,,0,0,0,0
"2024-06-08 18:46:28,229",,,,,0,0,0,0
"2024-06-08 18:46:28,295",,,,,0,0,0,0
"2024-06-08 18:46:28,362",,,,,0,0,0,0
"2024-06-08 18:46:28,428",,,,,0,0,0,0
"2024-06-08 18:46:28,496",,,,,0,0,0,0
"2024-06-08 18:46:28,561",,,,,0,0,0,0
"2024-06-08 18:46:28,628",,,,,0,0,0,0
"2024-06-08 18:46:28,695",,,,,0,0,0,0
"2024-06-08 18:46:28,761",,,,,0,0,0,0
"2024-06-08 18:46:28,828",,,,,0,0,0,0
"2024-06-08 18:46:28,894",,,,,0,0,0,0
"2024-06-08 18:46:28,961",,,,,0,0,0,0
"2024-06-08 18:46:29,027",,,,,0,0,0,0
"2024-06-08 18:46:29,096",,,,,0,0,0,0
"2024-06-08 18:46:29,135",,,,,0,0,0,0
"2024-06-08 18:46:29,194",,,,,0,0,0,0
"2024-06-08 18:46:29,261",,,,,0,0,0,0
"2024-06-08 18:46:29,328",,,,,0,0,0,0
"2024-06-08 18:46:29,396",,,,,0,0,0,0
"2024-06-08 18:46:29,462",,,,,0,0,0,0
"2024-06-08 18:46:29,528",,,,,0,0,0,0
"2024-06-08 18:46:29,595",,,,,0,0,0,0
"2024-06-08 18:46:29,660",,,,,0,0,0,0
"2024-06-08 18:46:29,728",,,,,0,0,0,0
"2024-06-08 18:46:29,795",,,,,0,0,0,0
"2024-06-08 18:46:29,861",,,,,0,0,0,0
"2024-06-08 18:46:29,923",,,,,0,0,0,0
"2024-06-08 18:46:29,989",,,,,0,0,0,0
"2024-06-08 18:46:30,026",,,,,0,0,0,0
"2024-06-08 18:46:30,090",,,,,0,0,0,0
"2024-06-08 18:46:30,125",,,,,0,0,0,0
"2024-06-08 18:46:30,189",,,,,0,0,0,0
"2024-06-08 18:46:30,226",,,,,0,0,0,0
"2024-06-08 18:46:30,294",,,,,0,0,0,0
"2024-06-08 18:46:30,361",,,,,0,0,0,0
"2024-06-08 18:46:30,428",,,,,0,0,0,0
"2024-06-08 18:46:30,495",,,,,0,0,0,0
"2024-06-08 18:46:30,562",,,,,0,0,0,0
"2024-06-08 18:46:30,628",,,,,0,0,0,0
"2024-06-08 18:46:30,694",,,,,0,0,0,0
"2024-06-08 18:46:30,761",,,,,0,0,0,0
"2024-06-08 18:46:30,828",,,,,0,0,0,0
"2024-06-08 18:46:30,894",,,,,0,0,0,0
"2024-06-08 18:46:30,961",,,,,0,0,0,0
"2024-06-08 18:46:31,028",,,,,0,0,0,0
"2024-06-08 18:46:31,093",,,,,0,0,0,0
"2024-06-08 18:46:31,156",,,,,0,0,0,0
"2024-06-08 18:46:31,228",,,,,0,0,0,0
"2024-06-08 18:46:31,294",,,,,0,0,0,0
"2024-06-08 18:46:31,361",,,,,0,0,0,0
"2024-06-08 18:46:31,428",,,,,0,0,0,0
"2024-06-08 18:46:31,494",,,,,0,0,0,0
"2024-06-08 18:46:31,561",,,,,0,0,0,0
"2024-06-08 18:46:31,627",,,,,0,0,0,0
"2024-06-08 18:46:31,694",,,,,0,0,0,0
"2024-06-08 18:46:31,761",,,,,0,0,0,0
"2024-06-08 18:46:31,827",,,,,0,0,0,0
"2024-06-08 18:46:31,894",,,,,0,0,0,0
"2024-06-08 18:46:31,961",,,,,0,0,0,0
"2024-06-08 18:46:32,027",,,,,0,0,0,0
"2024-06-08 18:46:32,090",,,,,0,0,0,0
"2024-06-08 18:46:32,125",,,,,0,0,0,0
"2024-06-08 18:46:32,194",,,,,0,0,0,0
"2024-06-08 18:46:32,260",,,,,0,0,0,0
"2024-06-08 18:46:32,325",,,,,0,0,0,0
"2024-06-08 18:46:32,392",,,,,0,0,0,0
"2024-06-08 18:46:32,459",,,,,0,0,0,0
"2024-06-08 18:46:32,525",,,,,0,0,0,0
"2024-06-08 18:46:32,592",,,,,0,0,0,0
"2024-06-08 18:46:32,658",,,,,0,0,0,0
"2024-06-08 18:46:32,725",,,,,0,0,0,0
"2024-06-08 18:46:32,792",,,,,0,0,0,0
"2024-06-08 18:46:32,858",,,,,0,0,0,0
"2024-06-08 18:46:32,926",,,,,0,0,0,0
"2024-06-08 18:46:32,992",,,,,0,0,0,0
"2024-06-08 18:46:33,058",,,,,0,0,0,0
"2024-06-08 18:46:33,125",,,,,0,0,0,0
"2024-06-08 18:46:33,192",,,,,0,0,0,0
"2024-06-08 18:46:33,258",,,,,0,0,0,0
"2024-06-08 18:46:33,325",,,,,0,0,0,0
"2024-06-08 18:46:33,391",,,,,0,0,0,0
"2024-06-08 18:46:33,458",,,,,0,0,0,0
"2024-06-08 18:46:33,525",,,,,0,0,0,0
"2024-06-08 18:46:33,592",,,,,0,0,0,0
"2024-06-08 18:46:33,657",,,,,0,0,0,0
"2024-06-08 18:46:33,725",,,,,0,0,0,0
"2024-06-08 18:46:33,791",,,,,0,0,0,0
"2024-06-08 18:46:33,858",,,,,0,0,0,0
"2024-06-08 18:46:33,924",,,,,0,0,0,0
"2024-06-08 18:46:33,991",,,,,0,0,0,0
"2024-06-08 18:46:34,058",,,,,0,0,0,0
"2024-06-08 18:46:34,124",,,,,0,0,0,0
"2024-06-08 18:46:34,190",,,,,0,0,0,0
"2024-06-08 18:46:34,257",,,,,0,0,0,0
"2024-06-08 18:46:34,324",,,,,0,0,0,0
"2024-06-08 18:46:34,391",,,,,0,0,0,0
"2024-06-08 18:46:34,458",,,,,0,0,0,0
"2024-06-08 18:46:34,525",,,,,0,0,0,0
"2024-06-08 18:46:34,590",,,,,0,0,0,0
"2024-06-08 18:46:34,660",,,,,0,0,0,0
"2024-06-08 18:46:34,724",,,,,0,0,0,0
"2024-06-08 18:46:34,791",,,,,0,0,0,0
"2024-06-08 18:46:34,858",,,,,0,0,0,0
"2024-06-08 18:46:34,924",,,,,0,0,0,0
"2024-06-08 18:46:34,991",,,,,0,0,0,0
"2024-06-08 18:46:35,057",,,,,0,0,0,0
"2024-06-08 18:46:35,124",,,,,0,0,0,0
"2024-06-08 18:46:35,191",,,,,0,0,0,0
"2024-06-08 18:46:35,257",,,,,0,0,0,0
"2024-06-08 18:46:35,324",,,,,0,0,0,0
"2024-06-08 18:46:35,390",,,,,0,0,0,0
"2024-06-08 18:46:35,458",,,,,0,0,0,0
"2024-06-08 18:46:35,524",,,,,0,0,0,0
"2024-06-08 18:46:35,591",,,,,0,0,0,0
"2024-06-08 18:46:35,656",,,,,0,0,0,0
"2024-06-08 18:46:35,724",,,,,0,0,0,0
"2024-06-08 18:46:35,790",,,,,0,0,0,0
"2024-06-08 18:46:35,857",,,,,0,0,0,0
"2024-06-08 18:46:35,924",,,,,0,0,0,0
"2024-06-08 18:46:35,990",,,,,0,0,0,0
"2024-06-08 18:46:36,057",,,,,0,0,0,0
"2024-06-08 18:46:36,126",,,,,0,0,0,0
"2024-06-08 18:46:36,193",,,,,0,0,0,0
"2024-06-08 18:46:36,259",,,,,0,0,0,0
"2024-06-08 18:46:36,326",,,,,0,0,0,0
"2024-06-08 18:46:36,393",,,,,0,0,0,0
"2024-06-08 18:46:36,459",,,,,0,0,0,0
"2024-06-08 18:46:36,526",,,,,0,0,0,0
"2024-06-08 18:46:36,592",,,,,0,0,0,0
"2024-06-08 18:46:36,658",,,,,0,0,0,0
"2024-06-08 18:46:36,725",,,,,0,0,0,0
"2024-06-08 18:46:36,792",,,,,0,0,0,0
"2024-06-08 18:46:36,860",,,,,0,0,0,0
"2024-06-08 18:46:36,925",,,,,0,0,0,0
"2024-06-08 18:46:36,992",,,,,0,0,0,0
"2024-06-08 18:46:37,059",,,,,0,0,0,0
"2024-06-08 18:46:37,123",,,,,0,0,0,0
"2024-06-08 18:46:37,192",,,,,0,0,0,0
"2024-06-08 18:46:37,259",409,189,502,199,1,0,0,0
"2024-06-08 18:46:37,326",408,191,508,198,0,0,1,0
"2024-06-08 18:46:37,392",,,,,0,0,0,0
"2024-06-08 18:46:37,456",,,,,0,0,0,0
"2024-06-08 18:46:37,523",,,,,0,0,0,0
"2024-06-08 18:46:37,590",,,,,0,0,0,0
"2024-06-08 18:46:37,655",,,,,0,0,0,0
"2024-06-08 18:46:37,723",,,,,0,0,0,0
"2024-06-08 18:46:37,790",,,,,0,0,0,0
"2024-06-08 18:46:37,856",,,,,0,0,0,0
"2024-06-08 18:46:37,923",,,,,0,0,0,0
"2024-06-08 18:46:37,990",,,,,0,0,0,0
"2024-06-08 18:46:38,056",,,,,0,0,0,0
"2024-06-08 18:46:38,123",,,,,0,0,0,0
"2024-06-08 18:46:38,190",,,,,0,0,0,0
"2024-06-08 18:46:38,257",,,,,0,0,0,0
"2024-06-08 18:46:38,323",,,,,0,0,0,0
"2024-06-08 18:46:38,389",,,,,0,0,0,0
"2024-06-08 18:46:38,459",343,198,451,203,1,0,0,0
"2024-06-08 18:46:38,525",337,186,438,190,0,0,1,0
"2024-06-08 18:46:38,592",,,,,0,0,0,0
"2024-06-08 18:46:38,656",,,,,0,0,0,0
"2024-06-08 18:46:38,725",,,,,0,0,0,0
"2024-06-08 18:46:38,791",,,,,0,0,0,0
"2024-06-08 18:46:38,858",,,,,0,0,0,0
"2024-06-08 18:46:38,923",,,,,0,0,0,0
"2024-06-08 18:46:38,991",,,,,0,0,0,0
"2024-06-08 18:46:39,058",,,,,0,0,0,0
"2024-06-08 18:46:39,124",,,,,0,0,0,0
"2024-06-08 18:46:39,190",,,,,0,0,0,0
"2024-06-08 18:46:39,251",,,,,0,0,0,0
"2024-06-08 18:46:39,287",,,,,0,0,0,0
"2024-06-08 18:46:39,358",,,,,0,0,0,0
"2024-06-08 18:46:39,427",,,,,0,0,0,0
"2024-06-08 18:46:39,486",,,,,0,0,0,0
"2024-06-08 18:46:39,519",,,,,0,0,0,0
"2024-06-08 18:46:39,554",,,,,0,0,0,0
"2024-06-08 18:46:39,625",,,,,0,0,0,0
"2024-06-08 18:46:39,691",,,,,0,0,0,0
"2024-06-08 18:46:39,757",,,,,0,0,0,0
"2024-06-08 18:46:39,824",,,,,0,0,0,0
"2024-06-08 18:46:39,892",,,,,0,0,0,0
