Timestamp,Left Pupil X,Left Pupil Y,Right Pupil X,Right Pupil Y,Blinking,Looking Center,Looking Left,Looking Right
"2024-06-08 20:52:11,040",,,,,0,0,0,0
"2024-06-08 20:52:11,106",,,,,0,0,0,0
"2024-06-08 20:52:11,173",,,,,0,0,0,0
"2024-06-08 20:52:11,240",,,,,0,0,0,0
"2024-06-08 20:52:11,306",,,,,0,0,0,0
"2024-06-08 20:52:11,373",,,,,0,0,0,0
"2024-06-08 20:52:11,439",,,,,0,0,0,0
"2024-06-08 20:52:11,506",,,,,0,0,0,0
"2024-06-08 20:52:11,573",,,,,0,0,0,0
"2024-06-08 20:52:11,639",,,,,0,0,0,0
"2024-06-08 20:52:11,707",,,,,0,0,0,0
"2024-06-08 20:52:11,773",,,,,0,0,0,0
"2024-06-08 20:52:11,839",,,,,0,0,0,0
"2024-06-08 20:52:11,907",,,,,0,0,0,0
"2024-06-08 20:52:11,972",,,,,0,0,0,0
"2024-06-08 20:52:12,039",,,,,0,0,0,0
"2024-06-08 20:52:12,106",,,,,0,0,0,0
"2024-06-08 20:52:12,173",,,,,0,0,0,0
"2024-06-08 20:52:12,239",,,,,0,0,0,0
"2024-06-08 20:52:12,306",,,,,0,0,0,0
"2024-06-08 20:52:12,372",,,,,0,0,0,0
"2024-06-08 20:52:12,438",,,,,0,0,0,0
"2024-06-08 20:52:12,506",,,,,0,0,0,0
"2024-06-08 20:52:12,572",,,,,0,0,0,0
"2024-06-08 20:52:12,640",,,,,0,0,0,0
"2024-06-08 20:52:12,706",,,,,0,0,0,0
"2024-06-08 20:52:12,773",,,,,0,0,0,0
"2024-06-08 20:52:12,839",,,,,0,0,0,0
"2024-06-08 20:52:12,905",,,,,0,0,0,0
"2024-06-08 20:52:12,972",,,,,0,0,0,0
"2024-06-08 20:52:13,039",,,,,0,0,0,0
"2024-06-08 20:52:13,106",,,,,0,0,0,0
"2024-06-08 20:52:13,172",,,,,0,0,0,0
"2024-06-08 20:52:13,239",,,,,0,0,0,0
"2024-06-08 20:52:13,305",,,,,0,0,0,0
"2024-06-08 20:52:13,372",,,,,0,0,0,0
"2024-06-08 20:52:13,438",,,,,0,0,0,0
"2024-06-08 20:52:13,505",,,,,0,0,0,0
"2024-06-08 20:52:13,572",,,,,0,0,0,0
"2024-06-08 20:52:13,639",,,,,0,0,0,0
"2024-06-08 20:52:13,705",,,,,0,0,0,0
"2024-06-08 20:52:13,772",,,,,0,0,0,0
"2024-06-08 20:52:13,839",,,,,0,0,0,0
"2024-06-08 20:52:13,905",,,,,0,0,0,0
"2024-06-08 20:52:13,972",,,,,0,0,0,0
"2024-06-08 20:52:14,039",,,,,0,0,0,0
"2024-06-08 20:52:14,105",,,,,0,0,0,0
"2024-06-08 20:52:14,172",,,,,0,0,0,0
"2024-06-08 20:52:14,238",,,,,0,0,0,0
"2024-06-08 20:52:14,305",,,,,0,0,0,0
"2024-06-08 20:52:14,371",,,,,0,0,0,0
"2024-06-08 20:52:14,438",,,,,0,0,0,0
"2024-06-08 20:52:14,506",,,,,0,0,0,0
"2024-06-08 20:52:14,572",,,,,0,0,0,0
"2024-06-08 20:52:14,638",,,,,0,0,0,0
"2024-06-08 20:52:14,705",,,,,0,0,0,0
"2024-06-08 20:52:14,771",,,,,0,0,0,0
"2024-06-08 20:52:14,838",,,,,0,0,0,0
"2024-06-08 20:52:14,904",,,,,0,0,0,0
"2024-06-08 20:52:14,972",,,,,0,0,0,0
"2024-06-08 20:52:15,038",,,,,0,0,0,0
"2024-06-08 20:52:15,105",,,,,0,0,0,0
"2024-06-08 20:52:15,171",,,,,0,0,0,0
"2024-06-08 20:52:15,237",,,,,0,0,0,0
"2024-06-08 20:52:15,305",,,,,0,0,0,0
"2024-06-08 20:52:15,371",,,,,0,0,0,0
"2024-06-08 20:52:15,438",,,,,0,0,0,0
"2024-06-08 20:52:15,505",,,,,0,0,0,0
"2024-06-08 20:52:15,571",,,,,0,0,0,0
"2024-06-08 20:52:15,638",,,,,0,0,0,0
"2024-06-08 20:52:15,704",,,,,0,0,0,0
"2024-06-08 20:52:15,771",,,,,0,0,0,0
"2024-06-08 20:52:15,838",,,,,0,0,0,0
"2024-06-08 20:52:15,905",,,,,0,0,0,0
"2024-06-08 20:52:15,971",,,,,0,0,0,0
"2024-06-08 20:52:16,038",,,,,0,0,0,0
"2024-06-08 20:52:16,104",,,,,0,0,0,0
"2024-06-08 20:52:16,171",,,,,0,0,0,0
"2024-06-08 20:52:16,238",,,,,0,0,0,0
"2024-06-08 20:52:16,304",,,,,0,0,0,0
"2024-06-08 20:52:16,371",,,,,0,0,0,0
"2024-06-08 20:52:16,437",,,,,0,0,0,0
"2024-06-08 20:52:16,504",,,,,0,0,0,0
"2024-06-08 20:52:16,571",,,,,0,0,0,0
"2024-06-08 20:52:16,637",,,,,0,0,0,0
"2024-06-08 20:52:16,704",,,,,0,0,0,0
"2024-06-08 20:52:16,771",,,,,0,0,0,0
"2024-06-08 20:52:16,838",,,,,0,0,0,0
"2024-06-08 20:52:16,904",,,,,0,0,0,0
"2024-06-08 20:52:16,971",,,,,0,0,0,0
"2024-06-08 20:52:17,037",,,,,0,0,0,0
"2024-06-08 20:52:17,103",,,,,0,0,0,0
"2024-06-08 20:52:17,170",,,,,0,0,0,0
"2024-06-08 20:52:17,237",,,,,0,0,0,0
"2024-06-08 20:52:17,305",,,,,0,0,0,0
"2024-06-08 20:52:17,371",,,,,0,0,0,0
"2024-06-08 20:52:17,437",,,,,0,0,0,0
"2024-06-08 20:52:17,503",,,,,0,0,0,0
"2024-06-08 20:52:17,570",,,,,0,0,0,0
"2024-06-08 20:52:17,637",,,,,0,0,0,0
"2024-06-08 20:52:17,704",,,,,0,0,0,0
"2024-06-08 20:52:17,772",,,,,0,0,0,0
"2024-06-08 20:52:17,837",,,,,0,0,0,0
"2024-06-08 20:52:17,904",,,,,0,0,0,0
"2024-06-08 20:52:17,970",,,,,0,0,0,0
"2024-06-08 20:52:18,037",,,,,0,0,0,0
"2024-06-08 20:52:18,103",,,,,0,0,0,0
"2024-06-08 20:52:18,170",,,,,0,0,0,0
"2024-06-08 20:52:18,237",,,,,0,0,0,0
"2024-06-08 20:52:18,303",,,,,0,0,0,0
"2024-06-08 20:52:18,370",,,,,0,0,0,0
"2024-06-08 20:52:18,436",,,,,0,0,0,0
"2024-06-08 20:52:18,503",,,,,0,0,0,0
"2024-06-08 20:52:18,570",,,,,0,0,0,0
"2024-06-08 20:52:18,637",,,,,0,0,0,0
"2024-06-08 20:52:18,704",,,,,0,0,0,0
"2024-06-08 20:52:18,773",370,283,499,283,0,1,0,0
"2024-06-08 20:52:18,839",377,282,494,283,0,1,0,0
"2024-06-08 20:52:18,906",383,283,493,283,0,1,0,0
"2024-06-08 20:52:18,969",,,,,0,0,0,0
"2024-06-08 20:52:19,036",,,,,0,0,0,0
"2024-06-08 20:52:19,103",,,,,0,0,0,0
"2024-06-08 20:52:19,173",371,347,439,340,1,0,0,0
"2024-06-08 20:52:19,238",368,344,433,338,1,0,0,0
"2024-06-08 20:52:19,303",,,,,0,0,0,0
"2024-06-08 20:52:19,370",,,,,0,0,0,0
"2024-06-08 20:52:19,436",,,,,0,0,0,0
"2024-06-08 20:52:19,503",,,,,0,0,0,0
"2024-06-08 20:52:19,569",,,,,0,0,0,0
"2024-06-08 20:52:19,637",,,,,0,0,0,0
"2024-06-08 20:52:19,703",,,,,0,0,0,0
"2024-06-08 20:52:19,770",,,,,0,0,0,0
"2024-06-08 20:52:19,836",,,,,0,0,0,0
"2024-06-08 20:52:19,903",,,,,0,0,0,0
"2024-06-08 20:52:19,970",,,,,0,0,0,0
"2024-06-08 20:52:20,036",,,,,0,0,0,0
"2024-06-08 20:52:20,104",,,,,0,0,0,0
"2024-06-08 20:52:20,169",,,,,0,0,0,0
"2024-06-08 20:52:20,236",,,,,0,0,0,0
"2024-06-08 20:52:20,303",,,,,0,0,0,0
"2024-06-08 20:52:20,369",,,,,0,0,0,0
"2024-06-08 20:52:20,436",,,,,0,0,0,0
"2024-06-08 20:52:20,503",,,,,0,0,0,0
"2024-06-08 20:52:20,569",,,,,0,0,0,0
"2024-06-08 20:52:20,636",,,,,0,0,0,0
"2024-06-08 20:52:20,703",,,,,0,0,0,0
"2024-06-08 20:52:20,769",,,,,0,0,0,0
"2024-06-08 20:52:20,835",,,,,0,0,0,0
"2024-06-08 20:52:20,902",,,,,0,0,0,0
"2024-06-08 20:52:20,969",,,,,0,0,0,0
"2024-06-08 20:52:21,036",,,,,0,0,0,0
"2024-06-08 20:52:21,102",,,,,0,0,0,0
"2024-06-08 20:52:21,169",,,,,0,0,0,0
"2024-06-08 20:52:21,236",,,,,0,0,0,0
"2024-06-08 20:52:21,301",,,,,0,0,0,0
"2024-06-08 20:52:21,369",,,,,0,0,0,0
"2024-06-08 20:52:21,435",,,,,0,0,0,0
"2024-06-08 20:52:21,502",,,,,0,0,0,0
"2024-06-08 20:52:21,569",,,,,0,0,0,0
"2024-06-08 20:52:21,635",,,,,0,0,0,0
"2024-06-08 20:52:21,702",,,,,0,0,0,0
"2024-06-08 20:52:21,768",,,,,0,0,0,0
"2024-06-08 20:52:21,835",,,,,0,0,0,0
"2024-06-08 20:52:21,902",,,,,0,0,0,0
"2024-06-08 20:52:21,969",,,,,0,0,0,0
"2024-06-08 20:52:22,035",,,,,0,0,0,0
"2024-06-08 20:52:22,101",,,,,0,0,0,0
"2024-06-08 20:52:22,169",,,,,0,0,0,0
"2024-06-08 20:52:22,234",,,,,0,0,0,0
"2024-06-08 20:52:22,301",,,,,0,0,0,0
"2024-06-08 20:52:22,369",,,,,0,0,0,0
"2024-06-08 20:52:22,435",,,,,0,0,0,0
"2024-06-08 20:52:22,502",,,,,0,0,0,0
"2024-06-08 20:52:22,568",,,,,0,0,0,0
"2024-06-08 20:52:22,635",,,,,0,0,0,0
"2024-06-08 20:52:22,701",,,,,0,0,0,0
"2024-06-08 20:52:22,768",,,,,0,0,0,0
"2024-06-08 20:52:22,835",,,,,0,0,0,0
"2024-06-08 20:52:22,902",,,,,0,0,0,0
"2024-06-08 20:52:22,968",,,,,0,0,0,0
"2024-06-08 20:52:23,035",,,,,0,0,0,0
"2024-06-08 20:52:23,101",,,,,0,0,0,0
"2024-06-08 20:52:23,168",,,,,0,0,0,0
"2024-06-08 20:52:23,235",,,,,0,0,0,0
"2024-06-08 20:52:23,301",,,,,0,0,0,0
"2024-06-08 20:52:23,369",,,,,0,0,0,0
"2024-06-08 20:52:23,434",,,,,0,0,0,0
"2024-06-08 20:52:23,501",,,,,0,0,0,0
"2024-06-08 20:52:23,568",,,,,0,0,0,0
"2024-06-08 20:52:23,634",,,,,0,0,0,0
"2024-06-08 20:52:23,701",,,,,0,0,0,0
"2024-06-08 20:52:23,768",,,,,0,0,0,0
"2024-06-08 20:52:23,835",,,,,0,0,0,0
"2024-06-08 20:52:23,904",304,364,369,350,1,0,0,0
"2024-06-08 20:52:23,970",,,,,0,0,0,0
"2024-06-08 20:52:24,038",,,,,0,0,0,0
"2024-06-08 20:52:24,100",,,,,0,0,0,0
"2024-06-08 20:52:24,168",,,,,0,0,0,0
"2024-06-08 20:52:24,234",,,,,0,0,0,0
"2024-06-08 20:52:24,304",343,327,417,324,1,0,0,0
"2024-06-08 20:52:24,370",349,324,427,322,0,1,0,0
"2024-06-08 20:52:24,435",354,321,437,319,1,0,0,0
"2024-06-08 20:52:24,503",356,314,444,312,1,0,0,0
"2024-06-08 20:52:24,570",358,309,453,306,0,1,0,0
"2024-06-08 20:52:24,637",358,306,464,304,0,1,0,0
"2024-06-08 20:52:24,704",356,304,480,301,0,0,1,0
"2024-06-08 20:52:24,767",,,,,0,0,0,0
"2024-06-08 20:52:24,834",,,,,0,0,0,0
"2024-06-08 20:52:24,900",,,,,0,0,0,0
"2024-06-08 20:52:24,967",,,,,0,0,0,0
"2024-06-08 20:52:25,031",,,,,0,0,0,0
"2024-06-08 20:52:25,064",,,,,0,0,0,0
"2024-06-08 20:52:25,098",,,,,0,0,0,0
"2024-06-08 20:52:25,131",,,,,0,0,0,0
"2024-06-08 20:52:25,164",,,,,0,0,0,0
"2024-06-08 20:52:25,197",,,,,0,0,0,0
"2024-06-08 20:52:25,232",,,,,0,0,0,0
"2024-06-08 20:52:25,300",,,,,0,0,0,0
"2024-06-08 20:52:25,367",,,,,0,0,0,0
"2024-06-08 20:52:25,433",,,,,0,0,0,0
"2024-06-08 20:52:25,500",,,,,0,0,0,0
"2024-06-08 20:52:25,567",,,,,0,0,0,0
"2024-06-08 20:52:25,636",,,,,0,0,0,0
"2024-06-08 20:52:25,704",,,,,0,0,0,0
"2024-06-08 20:52:25,769",,,,,0,0,0,0
"2024-06-08 20:52:25,835",328,178,421,189,1,0,0,0
"2024-06-08 20:52:25,903",320,188,409,197,1,0,0,0
"2024-06-08 20:52:25,969",314,196,398,205,1,0,0,0
"2024-06-08 20:52:26,036",312,199,389,207,1,0,0,0
"2024-06-08 20:52:26,103",304,201,382,208,1,0,0,0
"2024-06-08 20:52:26,169",301,204,375,210,1,0,0,0
"2024-06-08 20:52:26,236",291,211,369,216,0,1,0,0
"2024-06-08 20:52:26,302",290,219,365,221,0,0,1,0
"2024-06-08 20:52:26,369",289,222,363,223,1,0,0,0
"2024-06-08 20:52:26,435",288,222,362,224,0,0,1,0
"2024-06-08 20:52:26,502",288,223,363,224,1,0,0,0
"2024-06-08 20:52:26,569",288,224,362,224,1,0,0,0
"2024-06-08 20:52:26,636",287,225,367,226,1,0,0,0
"2024-06-08 20:52:26,702",290,223,371,225,1,0,0,0
"2024-06-08 20:52:26,769",297,221,378,222,1,0,0,0
"2024-06-08 20:52:26,835",298,218,382,219,1,0,0,0
"2024-06-08 20:52:26,902",305,215,389,216,1,0,0,0
"2024-06-08 20:52:26,969",311,213,394,215,1,0,0,0
"2024-06-08 20:52:27,035",317,211,404,214,0,1,0,0
"2024-06-08 20:52:27,102",334,191,414,211,0,0,1,0
"2024-06-08 20:52:27,169",,,,,0,0,0,0
"2024-06-08 20:52:27,235",345,193,438,216,0,1,0,0
"2024-06-08 20:52:27,302",398,218,446,219,0,0,1,0
"2024-06-08 20:52:27,368",,,,,0,0,0,0
"2024-06-08 20:52:27,432",,,,,0,0,0,0
"2024-06-08 20:52:27,500",,,,,0,0,0,0
"2024-06-08 20:52:27,567",,,,,0,0,0,0
"2024-06-08 20:52:27,633",,,,,0,0,0,0
"2024-06-08 20:52:27,700",,,,,0,0,0,0
"2024-06-08 20:52:27,766",,,,,0,0,0,0
"2024-06-08 20:52:27,832",,,,,0,0,0,0
"2024-06-08 20:52:27,900",,,,,0,0,0,0
"2024-06-08 20:52:27,966",,,,,0,0,0,0
"2024-06-08 20:52:28,034",,,,,0,0,0,0
"2024-06-08 20:52:28,099",,,,,0,0,0,0
"2024-06-08 20:52:28,166",,,,,0,0,0,0
"2024-06-08 20:52:28,233",,,,,0,0,0,0
"2024-06-08 20:52:28,299",,,,,0,0,0,0
"2024-06-08 20:52:28,366",,,,,0,0,0,0
"2024-06-08 20:52:28,432",,,,,0,0,0,0
"2024-06-08 20:52:28,499",,,,,0,0,0,0
"2024-06-08 20:52:28,566",,,,,0,0,0,0
"2024-06-08 20:52:28,632",,,,,0,0,0,0
"2024-06-08 20:52:28,699",,,,,0,0,0,0
"2024-06-08 20:52:28,765",,,,,0,0,0,0
"2024-06-08 20:52:28,832",,,,,0,0,0,0
"2024-06-08 20:52:28,899",,,,,0,0,0,0
"2024-06-08 20:52:28,966",,,,,0,0,0,0
"2024-06-08 20:52:29,032",,,,,0,0,0,0
"2024-06-08 20:52:29,099",,,,,0,0,0,0
"2024-06-08 20:52:29,166",,,,,0,0,0,0
"2024-06-08 20:52:29,234",,,,,0,0,0,0
"2024-06-08 20:52:29,301",298,179,389,202,0,0,1,0
"2024-06-08 20:52:29,367",,,,,0,0,0,0
"2024-06-08 20:52:29,434",291,186,379,204,0,0,1,0
"2024-06-08 20:52:29,501",296,186,379,203,0,0,1,0
"2024-06-08 20:52:29,567",293,186,380,203,0,0,1,0
"2024-06-08 20:52:29,633",295,184,387,203,0,0,1,0
"2024-06-08 20:52:29,700",300,185,393,205,0,0,1,0
"2024-06-08 20:52:29,767",310,189,402,207,0,0,1,0
"2024-06-08 20:52:29,834",319,190,411,207,0,0,1,0
"2024-06-08 20:52:29,901",318,185,420,210,0,0,1,0
"2024-06-08 20:52:29,967",,,,,0,0,0,0
"2024-06-08 20:52:30,030",,,,,0,0,0,0
"2024-06-08 20:52:30,100",,,,,0,0,0,0
"2024-06-08 20:52:30,166",,,,,0,0,0,0
"2024-06-08 20:52:30,234",,,,,0,0,0,0
"2024-06-08 20:52:30,301",330,244,446,233,1,0,0,0
"2024-06-08 20:52:30,368",331,249,447,239,1,0,0,0
"2024-06-08 20:52:30,433",335,255,448,245,1,0,0,0
"2024-06-08 20:52:30,501",333,260,448,251,0,0,1,0
"2024-06-08 20:52:30,567",331,265,447,257,0,1,0,0
"2024-06-08 20:52:30,633",,,,,0,0,0,0
"2024-06-08 20:52:30,700",,,,,0,0,0,0
"2024-06-08 20:52:30,767",329,317,441,308,0,1,0,0
"2024-06-08 20:52:30,834",328,317,441,308,1,0,0,0
"2024-06-08 20:52:30,900",327,315,439,307,0,1,0,0
"2024-06-08 20:52:30,967",325,306,437,298,1,0,0,0
"2024-06-08 20:52:31,033",328,309,437,300,0,0,1,0
"2024-06-08 20:52:31,100",328,306,441,296,0,0,1,0
"2024-06-08 20:52:31,166",324,295,444,296,1,0,0,0
"2024-06-08 20:52:31,233",,,,,0,0,0,0
"2024-06-08 20:52:31,300",,,,,0,0,0,0
"2024-06-08 20:52:31,366",,,,,0,0,0,0
"2024-06-08 20:52:31,433",335,306,448,298,1,0,0,0
"2024-06-08 20:52:31,500",337,305,450,295,0,1,0,0
"2024-06-08 20:52:31,566",,,,,0,0,0,0
"2024-06-08 20:52:31,634",,,,,0,0,0,0
"2024-06-08 20:52:31,700",,,,,0,0,0,0
"2024-06-08 20:52:31,767",337,305,448,297,0,1,0,0
"2024-06-08 20:52:31,833",336,305,447,297,0,1,0,0
"2024-06-08 20:52:31,900",335,306,447,296,0,0,1,0
"2024-06-08 20:52:31,966",,,,,0,0,0,0
"2024-06-08 20:52:32,033",,,,,0,0,0,0
"2024-06-08 20:52:32,100",,,,,0,0,0,0
"2024-06-08 20:52:32,166",,,,,0,0,0,0
"2024-06-08 20:52:32,234",,,,,0,0,0,0
"2024-06-08 20:52:32,299",,,,,0,0,0,0
"2024-06-08 20:52:32,366",,,,,0,0,0,0
"2024-06-08 20:52:32,432",,,,,0,0,0,0
"2024-06-08 20:52:32,499",,,,,0,0,0,0
"2024-06-08 20:52:32,566",,,,,0,0,0,0
"2024-06-08 20:52:32,633",,,,,0,0,0,0
"2024-06-08 20:52:32,700",364,329,472,315,0,0,1,0
"2024-06-08 20:52:32,766",360,332,465,319,0,1,0,0
"2024-06-08 20:52:32,833",356,332,459,321,0,1,0,0
"2024-06-08 20:52:32,899",350,334,453,324,0,1,0,0
"2024-06-08 20:52:32,965",,,,,0,0,0,0
"2024-06-08 20:52:33,033",341,336,444,327,0,1,0,0
"2024-06-08 20:52:33,100",339,335,443,327,0,1,0,0
"2024-06-08 20:52:33,166",338,335,443,326,0,1,0,0
"2024-06-08 20:52:33,232",340,335,443,325,0,1,0,0
"2024-06-08 20:52:33,299",,,,,0,0,0,0
"2024-06-08 20:52:33,361",,,,,0,0,0,0
"2024-06-08 20:52:33,396",339,330,443,320,0,1,0,0
"2024-06-08 20:52:33,466",,,,,0,0,0,0
"2024-06-08 20:52:33,532",,,,,0,0,0,0
"2024-06-08 20:52:33,599",,,,,0,0,0,0
"2024-06-08 20:52:33,666",,,,,0,0,0,0
"2024-06-08 20:52:33,732",,,,,0,0,0,0
"2024-06-08 20:52:33,798",,,,,0,0,0,0
"2024-06-08 20:52:33,866",,,,,0,0,0,0
"2024-06-08 20:52:33,932",,,,,0,0,0,0
"2024-06-08 20:52:33,999",,,,,0,0,0,0
"2024-06-08 20:52:34,065",,,,,0,0,0,0
"2024-06-08 20:52:34,132",,,,,0,0,0,0
"2024-06-08 20:52:34,199",,,,,0,0,0,0
"2024-06-08 20:52:34,265",,,,,0,0,0,0
"2024-06-08 20:52:34,333",,,,,0,0,0,0
"2024-06-08 20:52:34,398",,,,,0,0,0,0
"2024-06-08 20:52:34,465",,,,,0,0,0,0
"2024-06-08 20:52:34,532",,,,,0,0,0,0
"2024-06-08 20:52:34,599",,,,,0,0,0,0
"2024-06-08 20:52:34,664",,,,,0,0,0,0
"2024-06-08 20:52:34,732",,,,,0,0,0,0
"2024-06-08 20:52:34,799",,,,,0,0,0,0
"2024-06-08 20:52:34,865",,,,,0,0,0,0
"2024-06-08 20:52:34,932",,,,,0,0,0,0
"2024-06-08 20:52:34,999",,,,,0,0,0,0
"2024-06-08 20:52:35,064",,,,,0,0,0,0
"2024-06-08 20:52:35,132",,,,,0,0,0,0
"2024-06-08 20:52:35,197",,,,,0,0,0,0
"2024-06-08 20:52:35,261",,,,,0,0,0,0
"2024-06-08 20:52:35,332",,,,,0,0,0,0
"2024-06-08 20:52:35,397",,,,,0,0,0,0
"2024-06-08 20:52:35,465",346,268,453,295,0,1,0,0
"2024-06-08 20:52:35,532",,,,,0,0,0,0
"2024-06-08 20:52:35,599",,,,,0,0,0,0
"2024-06-08 20:52:35,665",,,,,0,0,0,0
"2024-06-08 20:52:35,732",,,,,0,0,0,0
"2024-06-08 20:52:35,798",,,,,0,0,0,0
"2024-06-08 20:52:35,865",,,,,0,0,0,0
"2024-06-08 20:52:35,931",,,,,0,0,0,0
"2024-06-08 20:52:35,997",,,,,0,0,0,0
"2024-06-08 20:52:36,065",,,,,0,0,0,0
"2024-06-08 20:52:36,131",,,,,0,0,0,0
"2024-06-08 20:52:36,199",,,,,0,0,0,0
"2024-06-08 20:52:36,265",,,,,0,0,0,0
"2024-06-08 20:52:36,330",,,,,0,0,0,0
"2024-06-08 20:52:36,396",,,,,0,0,0,0
"2024-06-08 20:52:36,464",,,,,0,0,0,0
"2024-06-08 20:52:36,532",,,,,0,0,0,0
"2024-06-08 20:52:36,596",,,,,0,0,0,0
"2024-06-08 20:52:36,665",,,,,0,0,0,0
"2024-06-08 20:52:36,731",,,,,0,0,0,0
"2024-06-08 20:52:36,798",,,,,0,0,0,0
"2024-06-08 20:52:36,864",,,,,0,0,0,0
"2024-06-08 20:52:36,931",,,,,0,0,0,0
"2024-06-08 20:52:36,997",,,,,0,0,0,0
"2024-06-08 20:52:37,064",,,,,0,0,0,0
"2024-06-08 20:52:37,131",,,,,0,0,0,0
"2024-06-08 20:52:37,197",,,,,0,0,0,0
"2024-06-08 20:52:37,264",,,,,0,0,0,0
"2024-06-08 20:52:37,331",,,,,0,0,0,0
"2024-06-08 20:52:37,396",,,,,0,0,0,0
"2024-06-08 20:52:37,464",,,,,0,0,0,0
"2024-06-08 20:52:37,531",,,,,0,0,0,0
"2024-06-08 20:52:37,598",,,,,0,0,0,0
"2024-06-08 20:52:37,664",,,,,0,0,0,0
"2024-06-08 20:52:37,731",,,,,0,0,0,0
"2024-06-08 20:52:37,797",,,,,0,0,0,0
"2024-06-08 20:52:37,864",,,,,0,0,0,0
"2024-06-08 20:52:37,930",,,,,0,0,0,0
"2024-06-08 20:52:37,997",,,,,0,0,0,0
"2024-06-08 20:52:38,064",,,,,0,0,0,0
"2024-06-08 20:52:38,130",,,,,0,0,0,0
"2024-06-08 20:52:38,197",,,,,0,0,0,0
"2024-06-08 20:52:38,264",,,,,0,0,0,0
"2024-06-08 20:52:38,330",,,,,0,0,0,0
"2024-06-08 20:52:38,395",,,,,0,0,0,0
"2024-06-08 20:52:38,464",,,,,0,0,0,0
"2024-06-08 20:52:38,531",,,,,0,0,0,0
"2024-06-08 20:52:38,596",,,,,0,0,0,0
"2024-06-08 20:52:38,664",,,,,0,0,0,0
"2024-06-08 20:52:38,730",,,,,0,0,0,0
"2024-06-08 20:52:38,797",,,,,0,0,0,0
"2024-06-08 20:52:38,863",,,,,0,0,0,0
"2024-06-08 20:52:38,930",,,,,0,0,0,0
"2024-06-08 20:52:38,997",,,,,0,0,0,0
"2024-06-08 20:52:39,063",,,,,0,0,0,0
"2024-06-08 20:52:39,130",,,,,0,0,0,0
"2024-06-08 20:52:39,197",,,,,0,0,0,0
"2024-06-08 20:52:39,264",,,,,0,0,0,0
"2024-06-08 20:52:39,330",,,,,0,0,0,0
"2024-06-08 20:52:39,395",,,,,0,0,0,0
"2024-06-08 20:52:39,464",,,,,0,0,0,0
"2024-06-08 20:52:39,530",,,,,0,0,0,0
"2024-06-08 20:52:39,597",,,,,0,0,0,0
"2024-06-08 20:52:39,663",,,,,0,0,0,0
"2024-06-08 20:52:39,730",,,,,0,0,0,0
"2024-06-08 20:52:39,797",,,,,0,0,0,0
"2024-06-08 20:52:39,863",,,,,0,0,0,0
"2024-06-08 20:52:39,931",,,,,0,0,0,0
"2024-06-08 20:52:39,997",,,,,0,0,0,0
"2024-06-08 20:52:40,063",,,,,0,0,0,0
"2024-06-08 20:52:40,130",,,,,0,0,0,0
"2024-06-08 20:52:40,196",,,,,0,0,0,0
"2024-06-08 20:52:40,263",,,,,0,0,0,0
"2024-06-08 20:52:40,331",,,,,0,0,0,0
"2024-06-08 20:52:40,396",,,,,0,0,0,0
"2024-06-08 20:52:40,463",,,,,0,0,0,0
"2024-06-08 20:52:40,530",,,,,0,0,0,0
"2024-06-08 20:52:40,597",,,,,0,0,0,0
"2024-06-08 20:52:40,663",333,289,446,309,0,0,1,0
"2024-06-08 20:52:40,730",,,,,0,0,0,0
"2024-06-08 20:52:40,797",,,,,0,0,0,0
"2024-06-08 20:52:40,863",,,,,0,0,0,0
"2024-06-08 20:52:40,929",,,,,0,0,0,0
"2024-06-08 20:52:40,996",,,,,0,0,0,0
"2024-06-08 20:52:41,063",,,,,0,0,0,0
"2024-06-08 20:52:41,130",,,,,0,0,0,0
"2024-06-08 20:52:41,196",343,283,448,307,0,0,1,0
"2024-06-08 20:52:41,263",,,,,0,0,0,0
"2024-06-08 20:52:41,330",,,,,0,0,0,0
"2024-06-08 20:52:41,394",342,280,448,303,0,0,1,0
"2024-06-08 20:52:41,463",,,,,0,0,0,0
"2024-06-08 20:52:41,530",340,279,448,303,0,0,1,0
"2024-06-08 20:52:41,596",338,276,447,283,0,0,1,0
"2024-06-08 20:52:41,663",334,283,445,300,0,0,1,0
"2024-06-08 20:52:41,729",,,,,0,0,0,0
"2024-06-08 20:52:41,796",330,278,440,300,0,0,1,0
"2024-06-08 20:52:41,863",328,276,440,298,0,0,1,0
"2024-06-08 20:52:41,930",334,284,435,301,0,0,1,0
"2024-06-08 20:52:41,996",328,279,435,300,0,0,1,0
"2024-06-08 20:52:42,062",324,278,431,284,0,1,0,0
"2024-06-08 20:52:42,130",324,278,434,284,0,1,0,0
"2024-06-08 20:52:42,196",328,279,436,284,0,0,1,0
"2024-06-08 20:52:42,263",329,278,433,284,0,0,1,0
"2024-06-08 20:52:42,329",332,276,435,284,0,1,0,0
"2024-06-08 20:52:42,394",334,277,440,284,0,0,1,0
"2024-06-08 20:52:42,463",,,,,0,0,0,0
"2024-06-08 20:52:42,529",338,277,448,286,0,0,1,0
"2024-06-08 20:52:42,596",343,282,443,287,0,0,1,0
"2024-06-08 20:52:42,662",341,279,444,287,0,0,1,0
"2024-06-08 20:52:42,730",,,,,0,0,0,0
"2024-06-08 20:52:42,796",339,278,445,287,0,0,1,0
"2024-06-08 20:52:42,862",339,278,445,287,0,0,1,0
"2024-06-08 20:52:42,929",342,280,448,287,0,0,1,0
"2024-06-08 20:52:42,995",345,288,447,302,0,0,1,0
